step,recon_loss,pred_loss,total_loss,lr
30250,3.092082,5.034336,6.580377,0.000298
30300,2.749635,4.818895,6.193713,0.000298
30350,2.619614,4.672996,5.982803,0.000298
30400,2.738927,4.735278,6.104741,0.000298
30450,3.043090,4.920429,6.441974,0.000298
30500,3.345154,5.070989,6.743567,0.000298
30550,3.587537,5.325329,7.119098,0.000298
30600,3.894188,5.459176,7.406270,0.000298
30650,3.871390,5.333090,7.268785,0.000298
30700,3.593229,5.326604,7.123219,0.000298
30750,3.553528,5.454279,7.231042,0.000298
30800,3.556085,5.455404,7.233447,0.000298
30850,3.483275,5.329222,7.070859,0.000298
30900,3.449659,5.289073,7.013902,0.000298
30950,3.231410,5.103030,6.718735,0.000298
31000,3.307540,5.179456,6.833226,0.000298
31050,3.505890,5.343681,7.096626,0.000298
31100,3.388139,5.114691,6.808761,0.000298
31150,3.527771,5.167162,6.931048,0.000298
31200,3.663810,5.365488,7.197393,0.000298
31250,3.416706,5.277644,6.985996,0.000298
31300,3.013742,5.068004,6.574875,0.000298
31350,2.850248,5.072964,6.498088,0.000298
31400,2.889554,5.154701,6.599477,0.000298
31450,2.860470,5.086685,6.516920,0.000298
31500,2.580264,4.810203,6.100335,0.000298
31550,2.444387,4.615026,5.837219,0.000298
31600,2.918839,4.796007,6.255426,0.000298
31650,3.160417,5.051218,6.631427,0.000298
31700,2.811277,5.012177,6.417816,0.000298
31750,2.827678,4.944379,6.358218,0.000298
31800,3.089733,4.992793,6.537660,0.000298
31850,3.223552,5.064266,6.676042,0.000298
31900,3.429162,5.277297,6.991878,0.000298
31950,3.588469,5.457886,7.252121,0.000298
32000,2.992085,4.488633,5.984676,0.000298
32050,2.797776,4.311854,5.710742,0.000298
32100,3.195251,5.195279,6.792905,0.000298
32150,3.336199,5.351792,7.019892,0.000298
32200,3.544880,5.362167,7.134606,0.000298
32250,3.467787,5.197960,6.931854,0.000298
32300,3.469851,5.312444,7.047370,0.000298
32350,3.352851,5.478814,7.155240,0.000298
32400,3.155510,5.394523,6.972278,0.000298
32450,2.714761,4.996054,6.353434,0.000298
32500,2.494861,4.804329,6.051759,0.000298
32550,2.893465,4.830870,6.277602,0.000298
32600,2.893857,4.902311,6.349240,0.000298
32650,2.663210,4.966641,6.298246,0.000298
32700,2.747525,4.917528,6.291291,0.000298
32750,3.080105,5.160995,6.701048,0.000298
32800,3.092598,5.281409,6.827708,0.000298
32850,3.259767,5.396354,7.026238,0.000298
32900,3.270429,5.443956,7.079171,0.000298
32950,2.899790,5.273737,6.723633,0.000298
33000,2.773869,5.162347,6.549281,0.000298
33050,2.691483,5.070566,6.416307,0.000298
33100,2.739014,5.098297,6.467804,0.000298
33150,2.848138,5.179851,6.603920,0.000298
33200,3.041704,5.348417,6.869269,0.000298
33250,3.213171,5.479925,7.086511,0.000298
33300,3.185133,5.460203,7.052769,0.000298
33350,3.108895,5.431279,6.985726,0.000298
33400,3.048272,5.386706,6.910842,0.000298
33450,3.048711,5.377087,6.901442,0.000298
33500,3.045277,5.374355,6.896994,0.000298
33550,2.945685,5.307856,6.780698,0.000298
33600,2.708007,5.167644,6.521648,0.000298
33650,2.850759,5.279255,6.704635,0.000298
33700,3.045799,5.362261,6.885160,0.000298
33750,2.944970,5.315443,6.787928,0.000298
33800,2.913747,5.405462,6.862336,0.000298
33850,2.898094,5.358906,6.807953,0.000298
33900,2.795699,5.195746,6.593595,0.000298
33950,2.802421,5.192842,6.594052,0.000298
34000,2.737051,5.151357,6.519883,0.000298
34050,2.648508,5.066235,6.390488,0.000298
34100,2.701971,5.094956,6.445941,0.000298
34150,2.565400,4.905256,6.187956,0.000298
34200,2.350506,4.509457,5.684710,0.000298
34250,2.170206,4.207409,5.292512,0.000298
34300,2.072753,4.077982,5.114358,0.000298
34350,1.972148,3.971725,4.957799,0.000298
34400,1.950910,3.924694,4.900149,0.000298
34450,1.977632,3.900258,4.889074,0.000298
34500,1.878341,3.827847,4.767018,0.000298
34550,1.818225,3.798490,4.707602,0.000298
34600,1.830983,3.790931,4.706422,0.000298
34650,1.784173,3.757648,4.649734,0.000298
34700,1.757025,3.723563,4.602076,0.000298
34750,1.712571,3.683431,4.539716,0.000298
34800,1.695748,3.670711,4.518585,0.000298
34850,1.668702,3.650137,4.484488,0.000298
34900,1.636570,3.615147,4.433432,0.000298
34950,1.640928,3.622540,4.443004,0.000298
35000,1.645893,3.623191,4.446138,0.000298
35050,1.605947,3.580210,4.383184,0.000298
35100,1.673254,3.696182,4.532809,0.000298
35150,2.398441,4.535391,5.734611,0.000298
35200,2.840599,5.131797,6.552096,0.000298
35250,2.554898,5.027933,6.305382,0.000298
35300,2.392879,4.977767,6.174206,0.000298
35350,2.353551,4.936477,6.113252,0.000298
35400,2.302807,4.889921,6.041324,0.000298
35450,2.382086,4.720200,5.911243,0.000298
35500,2.603788,4.836873,6.138767,0.000298
35550,2.848111,5.235795,6.659851,0.000298
35600,3.021750,5.501873,7.012748,0.000298
35650,2.916314,5.528363,6.986520,0.000298
35700,2.680368,5.291948,6.632131,0.000298
35750,2.507761,5.150729,6.404610,0.000298
35800,2.463331,5.183680,6.415345,0.000298
35850,2.258069,5.023752,6.152787,0.000298
35900,2.484940,5.166754,6.409224,0.000298
35950,2.672191,5.340659,6.676755,0.000298
36000,2.306810,5.086722,6.240127,0.000298
36050,2.066774,4.829222,5.862609,0.000298
36100,2.506631,5.056136,6.309452,0.000298
36150,2.711021,5.163755,6.519265,0.000298
36200,2.283308,4.754399,5.896053,0.000298
36250,2.403601,4.876816,6.078617,0.000298
36300,2.176878,4.807986,5.896425,0.000298
36350,2.240192,4.852434,5.972530,0.000298
36400,2.535986,4.971291,6.239284,0.000298
36450,2.135150,4.676079,5.743654,0.000298
36500,1.881493,4.644933,5.585679,0.000298
36550,2.306316,4.968570,6.121728,0.000298
36600,2.855270,5.388968,6.816603,0.000298
36650,2.750434,5.297623,6.672840,0.000298
36700,2.283462,4.933767,6.075498,0.000298
36750,2.083626,4.780423,5.822236,0.000298
36800,2.219393,4.940203,6.049900,0.000298
36850,2.284769,4.987671,6.130055,0.000298
36900,2.405130,5.047747,6.250312,0.000298
36950,2.548719,5.213926,6.488286,0.000298
37000,2.629901,5.259495,6.574445,0.000298
37050,2.591775,5.257181,6.553068,0.000298
37100,2.178111,4.777234,5.866289,0.000298
37150,2.228722,4.862891,5.977252,0.000298
37200,2.522557,5.325546,6.586825,0.000298
37250,2.205608,5.043261,6.146065,0.000298
37300,1.992384,4.780145,5.776337,0.000298
37350,1.985078,4.458541,5.451080,0.000298
37400,1.856506,4.107232,5.035485,0.000297
37450,2.305410,4.688026,5.840731,0.000297
37500,2.414983,5.077176,6.284668,0.000297
37550,2.022312,4.860950,5.872106,0.000297
37600,2.238724,5.137544,6.256906,0.000297
37650,2.409956,5.303005,6.507983,0.000297
37700,2.440005,5.183475,6.403477,0.000297
37750,2.609172,5.206662,6.511248,0.000297
37800,2.515887,5.147096,6.405040,0.000297
37850,2.191729,4.899129,5.994993,0.000297
37900,2.142876,4.981307,6.052744,0.000297
37950,2.255974,5.026023,6.154010,0.000297
38000,2.189360,4.934287,6.028966,0.000297
38050,2.124869,5.000531,6.062966,0.000297
38100,2.239740,5.106537,6.226407,0.000297
38150,2.239737,5.145577,6.265445,0.000297
38200,2.267945,5.100757,6.234730,0.000297
38250,2.218864,5.063274,6.172706,0.000297
38300,2.110755,5.018524,6.073901,0.000297
38350,2.082671,4.994818,6.036154,0.000297
38400,1.993334,4.906103,5.902770,0.000297
38450,1.917203,4.787567,5.746169,0.000297
38500,2.025623,4.941744,5.954555,0.000297
38550,2.178564,5.087682,6.176964,0.000297
38600,2.206662,5.050982,6.154314,0.000297
38650,2.372059,5.187280,6.373309,0.000297
38700,2.291770,5.224290,6.370175,0.000297
38750,2.013124,5.085431,6.091993,0.000297
38800,2.044759,5.027495,6.049875,0.000297
38850,2.151093,5.007565,6.083111,0.000297
38900,2.124503,5.017419,6.079670,0.000297
38950,1.861167,4.867704,5.798288,0.000297
39000,1.686646,4.728787,5.572110,0.000297
39050,1.685299,4.705412,5.548061,0.000297
39100,2.081197,5.040576,6.081175,0.000297
39150,2.456219,5.375466,6.603575,0.000297
39200,2.267679,5.150741,6.284581,0.000297
39250,1.789229,4.753626,5.648241,0.000297
39300,1.505729,4.593700,5.346564,0.000297
39350,1.852828,4.843121,5.769535,0.000297
39400,2.186804,5.100805,6.194207,0.000297
39450,2.272702,5.174424,6.310775,0.000297
39500,2.234395,5.055669,6.172866,0.000297
39550,2.243407,4.765775,5.887479,0.000297
39600,2.198235,4.815720,5.914838,0.000297
39650,2.058312,5.018750,6.047906,0.000297
39700,2.167667,5.142466,6.226299,0.000297
39750,2.276918,5.288125,6.426584,0.000297
39800,2.134602,5.169205,6.236506,0.000297
39850,1.668274,4.750237,5.584374,0.000297
39900,1.597244,4.667851,5.466472,0.000297
39950,2.092173,5.120226,6.166313,0.000297
40000,2.352623,5.404042,6.580354,0.000297
40050,2.161274,5.236207,6.316844,0.000297
40100,2.211739,5.153283,6.259152,0.000297
40150,2.377870,5.236073,6.425008,0.000297
40200,2.067681,4.936804,5.970644,0.000297
40250,2.034101,4.947034,5.964084,0.000297
40300,2.038328,5.162434,6.181599,0.000297
40350,2.094386,5.241885,6.289078,0.000297
40400,2.302548,5.329768,6.481042,0.000297
40450,2.371628,5.330438,6.516253,0.000297
40500,2.398602,5.322914,6.522215,0.000297
40550,2.095562,5.015907,6.063688,0.000297
40600,1.776314,4.691163,5.579320,0.000297
40650,1.867729,4.918236,5.852100,0.000297
40700,2.034556,5.118254,6.135532,0.000297
40750,2.014158,5.026418,6.033497,0.000297
40800,2.070225,5.138770,6.173883,0.000297
40850,2.209692,5.150782,6.255628,0.000297
40900,2.261094,5.127571,6.258118,0.000297
40950,2.250805,5.205531,6.330933,0.000297
41000,2.086514,4.994198,6.037455,0.000297
41050,2.012430,5.026210,6.032426,0.000297
41100,2.110473,5.235388,6.290624,0.000297
41150,2.220023,5.237454,6.347466,0.000297
41200,2.140235,5.125409,6.195526,0.000297
41250,2.043146,5.028125,6.049698,0.000297
41300,1.968901,5.016751,6.001202,0.000297
41350,2.046669,5.078520,6.101854,0.000297
41400,2.189617,5.229318,6.324127,0.000297
41450,2.046209,5.226171,6.249275,0.000297
41500,1.935006,5.154095,6.121598,0.000297
41550,1.900103,5.105540,6.055591,0.000297
41600,1.864267,5.062526,5.994659,0.000297
41650,1.921721,4.949768,5.910629,0.000297
41700,2.127145,5.112483,6.176055,0.000297
41750,2.219267,5.212977,6.322611,0.000297
41800,2.274992,5.138664,6.276160,0.000297
41850,2.285957,5.259949,6.402928,0.000297
41900,2.152369,5.163992,6.240176,0.000297
41950,1.849892,4.900241,5.825187,0.000297
42000,1.758033,4.813164,5.692181,0.000297
42050,1.718474,4.721729,5.580966,0.000297
42100,1.920116,4.996472,5.956530,0.000297
42150,2.186848,5.318600,6.412024,0.000297
42200,2.088645,5.211494,6.255816,0.000297
42250,1.947679,5.037173,6.011012,0.000297
42300,2.017714,5.024161,6.033018,0.000297
42350,2.437934,5.368480,6.587447,0.000297
42400,2.381095,5.400390,6.590937,0.000297
42450,1.874029,4.975059,5.912074,0.000297
42500,1.579504,4.759867,5.549619,0.000297
42550,1.703624,4.991243,5.843055,0.000297
42600,2.106055,5.332157,6.385184,0.000297
42650,2.034762,5.203816,6.221197,0.000297
42700,1.592772,4.732000,5.528386,0.000297
42750,1.507178,4.668694,5.422283,0.000297
42800,1.621602,4.865381,5.676182,0.000297
42850,1.827511,5.047505,5.961261,0.000297
42900,1.644402,4.847737,5.669938,0.000297
42950,1.450530,4.612112,5.337377,0.000297
43000,1.715257,4.783650,5.641278,0.000297
43050,1.732350,4.748197,5.614372,0.000297
43100,1.598433,4.589988,5.389204,0.000297
43150,1.682941,4.700938,5.542409,0.000297
43200,1.828300,4.918043,5.832193,0.000297
43250,1.996559,5.142023,6.140302,0.000297
43300,1.933726,5.079033,6.045896,0.000297
43350,1.918063,4.989583,5.948615,0.000297
43400,1.862239,4.944537,5.875656,0.000297
43450,1.589026,4.758772,5.553285,0.000297
43500,1.602002,4.769349,5.570349,0.000297
43550,1.580891,4.728277,5.518723,0.000297
43600,1.509439,4.668901,5.423620,0.000297
43650,1.516903,4.762460,5.520911,0.000297
43700,1.495038,4.686986,5.434506,0.000297
43750,1.710008,4.787800,5.642803,0.000297
43800,1.790371,5.000182,5.895368,0.000297
43850,1.762749,4.973103,5.854477,0.000297
43900,1.796041,4.859996,5.758017,0.000297
43950,1.554363,4.597790,5.374971,0.000296
44000,1.414043,4.518403,5.225425,0.000296
44050,1.388840,4.525179,5.219599,0.000296
44100,1.337617,4.488194,5.157003,0.000296
44150,1.288176,4.441698,5.085786,0.000296
44200,1.235143,4.348464,4.966035,0.000296
44250,1.538721,4.621984,5.391345,0.000296
44300,1.953918,5.171346,6.148305,0.000296
44350,1.940606,5.224891,6.195194,0.000296
44400,1.742005,4.882955,5.753958,0.000296
44450,1.635724,4.733525,5.551387,0.000296
44500,1.735412,4.824111,5.691817,0.000296
44550,1.803113,4.955433,5.856989,0.000296
44600,1.648268,4.920382,5.744516,0.000296
44650,1.461942,4.740977,5.471948,0.000296
44700,1.187069,4.432955,5.026490,0.000296
44750,1.044822,4.260686,4.783097,0.000296
44800,1.116081,4.303151,4.861192,0.000296
44850,1.245324,4.436711,5.059373,0.000296
44900,1.462115,4.738620,5.469678,0.000296
44950,1.658486,4.952080,5.781324,0.000296
45000,1.797333,5.016689,5.915356,0.000296
45050,1.817232,5.069384,5.978000,0.000296
45100,1.663045,5.039106,5.870628,0.000296
45150,1.689582,5.001865,5.846656,0.000296
45200,1.759844,4.934807,5.814729,0.000296
45250,1.626790,4.803940,5.617335,0.000296
45300,1.639752,4.789559,5.609435,0.000296
45350,1.761063,4.974880,5.855411,0.000296
45400,1.538681,4.924983,5.694323,0.000296
45450,1.170503,4.616985,5.202236,0.000296
45500,1.525897,4.853951,5.616900,0.000296
45550,1.850655,4.937194,5.862521,0.000296
45600,1.641171,4.566889,5.387474,0.000296
45650,1.587916,4.514131,5.308089,0.000296
45700,1.517236,4.593211,5.351828,0.000296
45750,1.320507,4.564003,5.224257,0.000296
45800,1.210064,4.469403,5.074435,0.000296
45850,1.242520,4.423582,5.044842,0.000296
45900,1.240693,4.357511,4.977858,0.000296
45950,1.405735,4.615276,5.318144,0.000296
46000,1.581681,4.888020,5.678861,0.000296
46050,2.079404,4.849550,5.889252,0.000296
46100,2.129326,4.739038,5.803701,0.000296
46150,1.586712,4.742001,5.535357,0.000296
46200,1.483855,4.783321,5.525248,0.000296
46250,1.582937,4.925017,5.716485,0.000296
46300,1.826005,5.098870,6.011872,0.000296
46350,1.718093,4.765878,5.624924,0.000296
46400,1.710134,4.816236,5.671303,0.000296
46450,1.742156,5.051629,5.922707,0.000296
46500,1.663413,5.039219,5.870926,0.000296
46550,1.627769,5.024263,5.838148,0.000296
46600,1.415645,4.838101,5.545924,0.000296
46650,1.601744,4.954171,5.755043,0.000296
46700,1.856345,5.154584,6.082756,0.000296
46750,1.789748,5.010019,5.904893,0.000296
46800,1.639337,4.720870,5.540538,0.000296
46850,1.630031,4.590500,5.405515,0.000296
46900,1.845709,4.745707,5.668561,0.000296
46950,1.771601,4.839676,5.725477,0.000296
47000,1.444356,4.710891,5.433069,0.000296
47050,1.231424,4.529084,5.144796,0.000296
47100,1.546138,4.850731,5.623800,0.000296
47150,1.890390,5.251765,6.196960,0.000296
47200,1.740469,5.145781,6.016016,0.000296
47250,1.535541,4.965563,5.733333,0.000296
47300,1.322870,4.722663,5.384097,0.000296
47350,1.272762,4.548444,5.184825,0.000296
47400,1.507050,4.715304,5.468829,0.000296
47450,1.679914,4.860998,5.700955,0.000296
47500,1.588130,4.715327,5.509392,0.000296
47550,1.597493,4.780177,5.578924,0.000296
47600,1.562998,4.963888,5.745387,0.000296
47650,1.213421,4.669726,5.276436,0.000296
47700,0.930946,4.277830,4.743303,0.000296
47750,0.810248,4.110217,4.515341,0.000296
47800,0.956322,4.201584,4.679745,0.000296
47850,1.136913,4.401201,4.969658,0.000296
47900,1.030954,4.321152,4.836629,0.000296
47950,1.116794,4.238676,4.797073,0.000296
48000,1.451352,4.529033,5.254709,0.000296
48050,1.738750,4.930755,5.800130,0.000296
48100,1.661973,4.975445,5.806432,0.000296
48150,1.277842,4.671229,5.310150,0.000296
48200,1.474794,4.783974,5.521370,0.000296
48250,1.623231,4.967155,5.778771,0.000296
48300,1.542176,4.902766,5.673854,0.000296
48350,1.679506,5.009302,5.849055,0.000296
48400,1.728337,5.036358,5.900527,0.000296
48450,1.817558,5.126919,6.035698,0.000296
48500,1.766577,5.158078,6.041366,0.000296
48550,1.449307,4.841984,5.566637,0.000296
48600,1.315828,4.722581,5.380495,0.000296
48650,1.423620,4.963054,5.674864,0.000296
48700,1.444191,5.027625,5.749721,0.000296
48750,1.512579,5.026631,5.782920,0.000296
48800,1.552389,5.059758,5.835952,0.000296
48850,1.635399,5.124228,5.941927,0.000296
48900,1.506144,5.001483,5.754556,0.000296
48950,1.282778,4.821489,5.462878,0.000296
49000,1.327751,4.825859,5.489735,0.000296
49050,1.355316,4.759313,5.436971,0.000296
49100,1.353423,4.722816,5.399527,0.000296
49150,1.377323,4.901346,5.590007,0.000296
49200,1.468230,4.978912,5.713027,0.000296
49250,1.554355,4.694534,5.471711,0.000296
49300,1.722931,4.746218,5.607684,0.000296
49350,1.878646,5.052908,5.992231,0.000296
49400,1.729847,5.081560,5.946484,0.000296
49450,1.489668,4.945727,5.690561,0.000296
49500,1.320686,4.782600,5.442943,0.000296
49550,1.192120,4.709569,5.305630,0.000295
49600,1.484770,4.867804,5.610189,0.000295
49650,1.676102,4.884317,5.722369,0.000295
49700,1.357903,4.631590,5.310542,0.000295
49750,1.270860,4.661875,5.297305,0.000295
49800,1.144100,4.619184,5.191235,0.000295
49850,1.199267,4.397435,4.997068,0.000295
49900,1.399069,4.542482,5.242016,0.000295
49950,1.277221,4.678047,5.316657,0.000295
50000,1.468352,4.768656,5.502832,0.000295
50050,1.669136,4.947825,5.782393,0.000295
50100,1.634650,5.000403,5.817728,0.000295
50150,1.854955,5.145010,6.072488,0.000295
50200,1.921177,5.098110,6.058699,0.000295
50250,1.709070,4.872543,5.727078,0.000295
50300,1.592957,4.743223,5.539702,0.000295
50350,1.538343,4.654089,5.423261,0.000295
50400,1.509359,4.606184,5.360863,0.000295
50450,1.473356,4.574238,5.310915,0.000295
50500,1.408311,4.511991,5.216146,0.000295
50550,1.434599,4.539404,5.256704,0.000295
50600,1.468001,4.624231,5.358231,0.000295
50650,1.645205,4.883155,5.705758,0.000295
50700,1.667869,4.970864,5.804799,0.000295
50750,1.400016,4.840913,5.540921,0.000295
50800,1.354190,4.868090,5.545185,0.000295
50850,1.560932,5.040281,5.820747,0.000295
50900,1.617966,5.094005,5.902988,0.000295
50950,1.509349,4.817477,5.572151,0.000295
51000,1.473191,4.728222,5.464818,0.000295
51050,1.267400,4.618188,5.251888,0.000295
51100,1.151292,4.515551,5.091197,0.000295
51150,1.257894,4.706702,5.335649,0.000295
51200,1.313010,4.695134,5.351639,0.000295
51250,1.284659,4.452366,5.094695,0.000295
51300,1.252338,4.401793,5.027962,0.000295
51350,1.336089,4.721310,5.389354,0.000295
51400,1.349501,4.948702,5.623453,0.000295
51450,1.436798,4.965111,5.683510,0.000295
51500,1.546938,4.983493,5.756962,0.000295
51550,1.489412,4.939489,5.684195,0.000295
51600,1.492839,4.945498,5.691918,0.000295
51650,1.187881,4.733527,5.327467,0.000295
51700,1.014440,4.538129,5.045349,0.000295
51750,1.085077,4.470217,5.012756,0.000295
51800,1.178878,4.516277,5.105716,0.000295
51850,1.299058,4.638310,5.287839,0.000295
51900,1.368436,4.744198,5.428416,0.000295
51950,1.206235,4.621508,5.224626,0.000295
52000,1.193509,4.667700,5.264454,0.000295
52050,1.322369,4.827991,5.489176,0.000295
52100,1.219100,4.672048,5.281598,0.000295
52150,1.314563,4.716897,5.374179,0.000295
52200,1.346878,4.756874,5.430314,0.000295
52250,1.394844,4.707975,5.405397,0.000295
52300,1.358613,4.437370,5.116676,0.000295
52350,1.170094,4.110888,4.695935,0.000295
52400,1.281055,4.356536,4.997063,0.000295
52450,1.419834,4.731003,5.440920,0.000295
52500,1.320142,4.655349,5.315420,0.000295
52550,1.185827,4.428845,5.021759,0.000295
52600,1.087116,4.283276,4.826834,0.000295
52650,1.041233,4.197062,4.717679,0.000295
52700,1.008999,4.146245,4.650744,0.000295
52750,0.996563,4.098003,4.596285,0.000295
52800,1.115623,4.092829,4.650640,0.000295
52850,1.298338,3.953367,4.602536,0.000295
52900,1.451226,4.398757,5.124370,0.000295
52950,1.278381,4.626427,5.265617,0.000295
53000,1.205278,4.501840,5.104479,0.000295
53050,1.331476,4.696589,5.362327,0.000295
53100,1.175097,4.394534,4.982083,0.000295
53150,1.318971,4.501290,5.160776,0.000295
53200,1.487803,4.923338,5.667240,0.000295
53250,1.344118,4.858040,5.530099,0.000295
53300,1.330773,4.681882,5.347269,0.000295
53350,1.296222,4.592579,5.240690,0.000295
53400,1.258011,4.524338,5.153343,0.000295
53450,1.293360,4.543441,5.190121,0.000295
53500,1.276745,4.620125,5.258497,0.000295
53550,1.263267,4.625712,5.257346,0.000295
53600,1.346168,4.748504,5.421588,0.000295
53650,1.314995,4.861527,5.519025,0.000295
53700,1.181424,4.740345,5.331057,0.000295
53750,1.070143,4.575929,5.111001,0.000295
53800,1.073178,4.582126,5.118715,0.000295
