step,recon_loss,contrastive_loss,variance_loss,covariance_loss,em_ema,contrastive_weight,lr
18150,6.434987,0.039418,0.972440,0.000046,0.000000,0.100000,0.000299
18200,6.582251,0.057892,0.973047,0.000044,0.001861,0.100000,0.000299
18250,6.851828,0.047437,0.972690,0.000044,0.000782,0.100000,0.000299
18300,6.911057,0.044717,0.972346,0.000044,0.000032,0.100000,0.000299
18350,6.389093,0.073113,0.972429,0.000046,0.001458,0.100000,0.000299
18400,6.243308,0.089254,0.973120,0.000043,0.000465,0.100000,0.000299
18450,6.491334,0.102248,0.973227,0.000043,0.000019,0.100000,0.000299
18500,6.028466,0.094420,0.972171,0.000048,0.000392,0.100000,0.000299
18550,5.526870,0.063333,0.971505,0.000049,0.001262,0.100000,0.000299
18600,5.329585,0.054992,0.971549,0.000048,0.008164,0.100000,0.000299
18650,5.378378,0.060589,0.972118,0.000046,0.008605,0.100000,0.000299
18700,6.113477,0.045571,0.973063,0.000042,0.000350,0.100000,0.000299
18750,6.667313,0.029210,0.973491,0.000041,0.000014,0.100000,0.000299
18800,6.671047,0.040301,0.973412,0.000042,0.000001,0.100000,0.000299
18850,6.564279,0.042728,0.972906,0.000044,0.000000,0.100000,0.000299
18900,6.180573,0.035432,0.972469,0.000045,0.000471,0.100000,0.000299
18950,6.411993,0.031129,0.972380,0.000046,0.000019,0.100000,0.000299
19000,6.701696,0.024789,0.972102,0.000047,0.000001,0.100000,0.000299
19050,6.475921,0.038143,0.972346,0.000044,0.007300,0.100000,0.000299
19100,6.465496,0.054065,0.973526,0.000038,0.000297,0.100000,0.000299
19150,6.441377,0.037162,0.973683,0.000037,0.000012,0.100000,0.000299
19200,6.235209,0.043326,0.973574,0.000038,0.000275,0.100000,0.000299
19250,6.045562,0.059659,0.973697,0.000038,0.001153,0.100000,0.000299
19300,6.278459,0.054355,0.973111,0.000042,0.001779,0.100000,0.000299
19350,6.627000,0.044476,0.972727,0.000043,0.000072,0.100000,0.000299
19400,6.370147,0.042384,0.972896,0.000044,0.000356,0.100000,0.000299
19450,6.082106,0.053672,0.973038,0.000045,0.002412,0.100000,0.000299
19500,6.166835,0.048057,0.972828,0.000045,0.000775,0.100000,0.000299
19550,6.435683,0.042115,0.972737,0.000046,0.000122,0.100000,0.000299
19600,6.538842,0.036820,0.972470,0.000047,0.000867,0.100000,0.000299
19650,6.381206,0.031661,0.972040,0.000047,0.000514,0.100000,0.000299
19700,6.291251,0.035848,0.971907,0.000046,0.001082,0.100000,0.000299
19750,6.367885,0.037116,0.972675,0.000043,0.000150,0.100000,0.000299
19800,6.357502,0.028791,0.972894,0.000042,0.000006,0.100000,0.000299
19850,6.201863,0.020038,0.972392,0.000044,0.000000,0.100000,0.000299
19900,6.184137,0.026325,0.972564,0.000042,0.000903,0.100000,0.000299
19950,6.520012,0.041667,0.972996,0.000042,0.000177,0.100000,0.000299
20000,6.896298,0.035011,0.972713,0.000044,0.000007,0.100000,0.000299
20050,6.903199,0.017267,0.971915,0.000047,0.000000,0.100000,0.000299
20100,6.873497,0.016600,0.971917,0.000047,0.000000,0.100000,0.000299
20150,6.902163,0.020490,0.972203,0.000045,0.000000,0.100000,0.000299
20200,6.799257,0.021341,0.972177,0.000044,0.000864,0.100000,0.000299
20250,6.580597,0.043367,0.972303,0.000044,0.000035,0.100000,0.000298
20300,5.739758,0.105845,0.972969,0.000041,0.000001,0.100000,0.000298
20350,4.672001,0.120361,0.972685,0.000043,0.002907,0.100000,0.000298
20400,4.209608,0.103231,0.971967,0.000047,0.002144,0.100000,0.000298
20450,3.997489,0.099056,0.971896,0.000045,0.007870,0.100000,0.000298
20500,4.104872,0.088309,0.972180,0.000043,0.005013,0.100000,0.000298
20550,5.280461,0.082762,0.972927,0.000049,0.000204,0.100000,0.000298
20600,6.282497,0.053865,0.972240,0.000065,0.000803,0.100000,0.000298
20650,6.230457,0.033136,0.970908,0.000071,0.000658,0.100000,0.000298
20700,5.925945,0.046416,0.970968,0.000064,0.001113,0.100000,0.000298
20750,6.212788,0.068203,0.971510,0.000062,0.001400,0.100000,0.000298
20800,6.744590,0.049765,0.971869,0.000058,0.000779,0.100000,0.000298
20850,6.690809,0.023956,0.971919,0.000050,0.000535,0.100000,0.000298
20900,6.651535,0.033252,0.972449,0.000046,0.000894,0.100000,0.000298
20950,6.585437,0.040604,0.972937,0.000043,0.000740,0.100000,0.000298
21000,6.507691,0.039118,0.972597,0.000043,0.001060,0.100000,0.000298
21050,6.571515,0.038471,0.972439,0.000042,0.002661,0.100000,0.000298
21100,6.511446,0.052048,0.972597,0.000050,0.003591,0.100000,0.000298
21150,6.631881,0.046124,0.972452,0.000058,0.000146,0.100000,0.000298
21200,6.910029,0.025300,0.972268,0.000055,0.000006,0.100000,0.000298
21250,6.892537,0.029906,0.971867,0.000055,0.001199,0.100000,0.000298
21300,6.634731,0.033692,0.971042,0.000058,0.012034,0.100000,0.000298
21350,6.511521,0.032256,0.971302,0.000053,0.009394,0.100000,0.000298
21400,6.739504,0.032228,0.972224,0.000046,0.000382,0.100000,0.000298
21450,6.722691,0.045324,0.972432,0.000047,0.000757,0.100000,0.000298
21500,6.524325,0.052107,0.972581,0.000046,0.000125,0.100000,0.000298
21550,6.600307,0.046084,0.973335,0.000039,0.000005,0.100000,0.000298
21600,6.711008,0.038066,0.973264,0.000038,0.000000,0.100000,0.000298
21650,6.706880,0.029526,0.972669,0.000041,0.000000,0.100000,0.000298
21700,6.578799,0.033853,0.972820,0.000041,0.000000,0.100000,0.000298
21750,6.528494,0.067103,0.973756,0.000038,0.000000,0.100000,0.000298
21800,6.693158,0.079903,0.974236,0.000035,0.000000,0.100000,0.000298
21850,6.783481,0.049697,0.973372,0.000038,0.000000,0.100000,0.000298
21900,6.705844,0.033741,0.972593,0.000040,0.000000,0.100000,0.000298
21950,6.594803,0.029425,0.972345,0.000041,0.000000,0.100000,0.000298
22000,6.603909,0.033910,0.972535,0.000044,0.000551,0.100000,0.000298
22050,6.686293,0.045556,0.972634,0.000048,0.000556,0.100000,0.000298
22100,6.848532,0.031049,0.971735,0.000058,0.000537,0.100000,0.000298
22150,6.896177,0.011813,0.971132,0.000062,0.000022,0.100000,0.000298
22200,6.760387,0.023978,0.971438,0.000058,0.000177,0.100000,0.000298
22250,6.523159,0.029573,0.971243,0.000056,0.000605,0.100000,0.000298
22300,6.479317,0.022473,0.970946,0.000056,0.000310,0.100000,0.000298
22350,6.694665,0.019134,0.971368,0.000056,0.000013,0.100000,0.000298
22400,6.756653,0.023796,0.972368,0.000049,0.000044,0.100000,0.000298
22450,6.699282,0.029007,0.972817,0.000043,0.000002,0.100000,0.000298
22500,6.664664,0.030747,0.972750,0.000043,0.000000,0.100000,0.000298
22550,6.731093,0.039553,0.972811,0.000046,0.000000,0.100000,0.000298
22600,6.629775,0.048216,0.972489,0.000060,0.000000,0.100000,0.000298
22650,6.512288,0.035673,0.971920,0.000066,0.000429,0.100000,0.000298
22700,6.612680,0.020458,0.971194,0.000063,0.000892,0.100000,0.000298
22750,6.744638,0.017092,0.971013,0.000061,0.000036,0.100000,0.000298
22800,6.356570,0.022389,0.971689,0.000053,0.000001,0.100000,0.000298
22850,5.929677,0.033341,0.972428,0.000049,0.000265,0.100000,0.000298
22900,5.962773,0.029248,0.972543,0.000049,0.000011,0.100000,0.000298
22950,5.926843,0.024760,0.972324,0.000047,0.000000,0.100000,0.000298
23000,6.234416,0.040562,0.972402,0.000044,0.000379,0.100000,0.000298
23050,6.513234,0.046095,0.972524,0.000041,0.003431,0.100000,0.000298
23100,6.251865,0.038054,0.972306,0.000042,0.000385,0.100000,0.000298
23150,6.369430,0.038439,0.972814,0.000041,0.000016,0.100000,0.000298
23200,6.690544,0.058477,0.973900,0.000035,0.000001,0.100000,0.000298
23250,6.714385,0.071428,0.973986,0.000035,0.001040,0.100000,0.000298
23300,6.810915,0.047797,0.973008,0.000041,0.000042,0.100000,0.000298
23350,6.790939,0.034767,0.972605,0.000042,0.000046,0.100000,0.000298
23400,6.608000,0.032669,0.972615,0.000040,0.000147,0.100000,0.000298
23450,6.476889,0.028314,0.972775,0.000040,0.000006,0.100000,0.000298
23500,6.501298,0.032651,0.973031,0.000039,0.000000,0.100000,0.000298
23550,6.504755,0.032836,0.972568,0.000040,0.000000,0.100000,0.000298
23600,6.358774,0.032529,0.972091,0.000047,0.000000,0.100000,0.000298
23650,6.350619,0.034263,0.972411,0.000054,0.000113,0.100000,0.000298
23700,6.231931,0.057234,0.973505,0.000050,0.000005,0.100000,0.000298
23750,5.874139,0.054344,0.972725,0.000052,0.000000,0.100000,0.000298
23800,5.567578,0.023300,0.971204,0.000058,0.000000,0.100000,0.000298
23850,5.680702,0.026714,0.971438,0.000054,0.000146,0.100000,0.000298
23900,6.260682,0.041752,0.972416,0.000048,0.000006,0.100000,0.000298
23950,6.602513,0.038704,0.973161,0.000042,0.000858,0.100000,0.000298
24000,6.643539,0.029970,0.973171,0.000040,0.000035,0.100000,0.000298
24050,6.581034,0.032778,0.973023,0.000039,0.001049,0.100000,0.000298
24100,6.623329,0.032463,0.973140,0.000040,0.000043,0.100000,0.000298
24150,6.723439,0.035309,0.973170,0.000040,0.001416,0.100000,0.000298
24200,6.565769,0.036798,0.972557,0.000049,0.000522,0.100000,0.000298
24250,6.619334,0.024475,0.971806,0.000058,0.000569,0.100000,0.000298
24300,6.777176,0.013699,0.971273,0.000060,0.000023,0.100000,0.000298
24350,6.655429,0.021577,0.971197,0.000060,0.000072,0.100000,0.000298
24400,6.398583,0.030565,0.971448,0.000057,0.000951,0.100000,0.000298
24450,6.247319,0.026718,0.971592,0.000054,0.000897,0.100000,0.000298
24500,6.542831,0.023031,0.972051,0.000051,0.000037,0.100000,0.000298
24550,6.737095,0.023456,0.972412,0.000047,0.000001,0.100000,0.000298
24600,6.396064,0.030789,0.972293,0.000051,0.007203,0.100000,0.000298
24650,6.290223,0.031070,0.971727,0.000063,0.001106,0.100000,0.000298
24700,6.440941,0.022788,0.971174,0.000068,0.001432,0.100000,0.000298
24750,6.488225,0.046581,0.972011,0.000058,0.000058,0.100000,0.000298
24800,6.306124,0.050091,0.972313,0.000051,0.000002,0.100000,0.000298
24850,6.027053,0.027266,0.971591,0.000053,0.000000,0.100000,0.000298
24900,6.030637,0.034834,0.972173,0.000049,0.000000,0.100000,0.000298
24950,6.193160,0.059246,0.973326,0.000043,0.000136,0.100000,0.000298
25000,6.403744,0.076185,0.973975,0.000038,0.000006,0.100000,0.000298
25050,6.436872,0.066938,0.973652,0.000036,0.000000,0.100000,0.000298
25100,6.403348,0.053164,0.973339,0.000036,0.000000,0.100000,0.000298
25150,6.506740,0.042542,0.973344,0.000036,0.000000,0.100000,0.000298
25200,6.690869,0.034700,0.973465,0.000037,0.000534,0.100000,0.000298
25250,6.776025,0.030703,0.973361,0.000039,0.000022,0.100000,0.000298
25300,6.801707,0.028421,0.973180,0.000037,0.000001,0.100000,0.000298
25350,6.854173,0.028328,0.973128,0.000037,0.000043,0.100000,0.000298
25400,6.809043,0.031400,0.972818,0.000040,0.000053,0.100000,0.000298
25450,6.670909,0.031678,0.972609,0.000041,0.000638,0.100000,0.000298
25500,6.615274,0.035837,0.972649,0.000043,0.000095,0.100000,0.000298
25550,6.662903,0.039189,0.972582,0.000043,0.000004,0.100000,0.000298
25600,6.653822,0.031996,0.972294,0.000042,0.000390,0.100000,0.000297
25650,6.548109,0.026759,0.972142,0.000043,0.000463,0.100000,0.000297
25700,6.419834,0.034754,0.972023,0.000043,0.000019,0.100000,0.000297
25750,6.305083,0.040461,0.972141,0.000043,0.000837,0.100000,0.000297
25800,6.251278,0.036330,0.972639,0.000043,0.000103,0.100000,0.000297
25850,6.374097,0.032730,0.972857,0.000042,0.000004,0.100000,0.000297
25900,6.515085,0.031026,0.972235,0.000044,0.000000,0.100000,0.000297
25950,6.354501,0.128748,0.973391,0.000041,0.000078,0.100000,0.000297
26000,5.674373,0.143908,0.974533,0.000033,0.000003,0.100000,0.000297
26050,5.165978,0.055366,0.973682,0.000034,0.000000,0.100000,0.000297
26100,6.013328,0.043037,0.973571,0.000040,0.000000,0.100000,0.000297
26150,6.907743,0.039294,0.973903,0.000040,0.000000,0.100000,0.000297
26200,6.751333,0.042785,0.973459,0.000040,0.000000,0.100000,0.000297
26250,6.582354,0.039384,0.972688,0.000043,0.000050,0.100000,0.000297
26300,6.603300,0.035577,0.972660,0.000041,0.000002,0.100000,0.000297
26350,6.642963,0.041352,0.973043,0.000039,0.000000,0.100000,0.000297
26400,6.616144,0.050935,0.973302,0.000038,0.000101,0.100000,0.000297
26450,6.644598,0.046779,0.973080,0.000039,0.001637,0.100000,0.000297
26500,6.750597,0.043030,0.973104,0.000040,0.001240,0.100000,0.000297
26550,6.665133,0.043494,0.973377,0.000038,0.000050,0.100000,0.000297
26600,6.530094,0.034539,0.972807,0.000041,0.000111,0.100000,0.000297
26650,6.492819,0.036824,0.972578,0.000044,0.000148,0.100000,0.000297
26700,6.247023,0.036230,0.972848,0.000042,0.000006,0.100000,0.000297
26750,6.201699,0.030078,0.972476,0.000049,0.000000,0.100000,0.000297
26800,6.259510,0.019561,0.971360,0.000065,0.000000,0.100000,0.000297
26850,6.116552,0.010826,0.970565,0.000070,0.000000,0.100000,0.000297
26900,6.307937,0.019570,0.971050,0.000063,0.000057,0.100000,0.000297
26950,6.494777,0.027181,0.971472,0.000058,0.000002,0.100000,0.000297
27000,6.532581,0.023092,0.971445,0.000056,0.000116,0.100000,0.000297
27050,6.656966,0.018943,0.971787,0.000053,0.000005,0.100000,0.000297
27100,6.657223,0.057381,0.973012,0.000044,0.000000,0.100000,0.000297
27150,6.760996,0.079538,0.973572,0.000038,0.000000,0.100000,0.000297
27200,6.768941,0.056513,0.972866,0.000041,0.000000,0.100000,0.000297
27250,6.592665,0.050097,0.972445,0.000051,0.000000,0.100000,0.000297
27300,6.332501,0.032571,0.971473,0.000064,0.000691,0.100000,0.000297
27350,6.300879,0.015883,0.970847,0.000065,0.000109,0.100000,0.000297
27400,6.397475,0.021503,0.971081,0.000063,0.000004,0.100000,0.000297
27450,6.534592,0.025064,0.971298,0.000063,0.000000,0.100000,0.000297
27500,6.748556,0.029177,0.972102,0.000054,0.000044,0.100000,0.000297
27550,6.618541,0.023624,0.972384,0.000048,0.000002,0.100000,0.000297
27600,6.574742,0.029032,0.972320,0.000049,0.000581,0.100000,0.000297
27650,6.520963,0.060851,0.972581,0.000047,0.001592,0.100000,0.000297
27700,6.358324,0.066280,0.972522,0.000047,0.000709,0.100000,0.000297
27750,6.274569,0.045101,0.972446,0.000054,0.000139,0.100000,0.000297
27800,6.472583,0.024496,0.972078,0.000058,0.000006,0.100000,0.000297
27850,6.790043,0.013758,0.971713,0.000056,0.000899,0.100000,0.000297
27900,6.873576,0.013373,0.971672,0.000056,0.000037,0.100000,0.000297
27950,6.876956,0.016113,0.971681,0.000055,0.000001,0.100000,0.000297
28000,6.780321,0.022995,0.971848,0.000052,0.000000,0.100000,0.000297
28050,6.531198,0.027204,0.972137,0.000047,0.000000,0.100000,0.000297
28100,6.334227,0.022981,0.972376,0.000044,0.000000,0.100000,0.000297
28150,6.398319,0.026907,0.972570,0.000042,0.000000,0.100000,0.000297
28200,6.131172,0.093325,0.973320,0.000039,0.000000,0.100000,0.000297
28250,5.504742,0.130710,0.973504,0.000038,0.000052,0.100000,0.000297
28300,5.678567,0.082401,0.972896,0.000041,0.000997,0.100000,0.000297
28350,6.323344,0.045101,0.972827,0.000044,0.000699,0.100000,0.000297
28400,6.442123,0.030587,0.972493,0.000045,0.000028,0.100000,0.000297
28450,6.375952,0.027002,0.972208,0.000045,0.000001,0.100000,0.000297
28500,6.495833,0.033627,0.972745,0.000041,0.000000,0.100000,0.000297
28550,6.726213,0.044223,0.973420,0.000039,0.000000,0.100000,0.000297
28600,6.831573,0.044259,0.973705,0.000037,0.000000,0.100000,0.000297
28650,6.804286,0.038925,0.973749,0.000035,0.000000,0.100000,0.000297
28700,6.588636,0.035197,0.973299,0.000038,0.000386,0.100000,0.000297
28750,6.558152,0.031960,0.972848,0.000042,0.001026,0.100000,0.000297
28800,6.355351,0.040283,0.972735,0.000043,0.000266,0.100000,0.000297
28850,6.350435,0.054391,0.972725,0.000042,0.000056,0.100000,0.000297
28900,6.385416,0.081000,0.973713,0.000036,0.000002,0.100000,0.000297
28950,5.875031,0.073911,0.973985,0.000034,0.000000,0.100000,0.000297
29000,5.640149,0.040678,0.973090,0.000039,0.000000,0.100000,0.000297
29050,5.663725,0.040378,0.973257,0.000038,0.000000,0.100000,0.000297
29100,6.064931,0.044728,0.973984,0.000037,0.000153,0.100000,0.000297
29150,6.369872,0.048586,0.974542,0.000035,0.000006,0.100000,0.000297
29200,6.426947,0.043731,0.974259,0.000034,0.000000,0.100000,0.000297
29250,6.405484,0.030944,0.973317,0.000037,0.000000,0.100000,0.000297
29300,6.485649,0.029255,0.973223,0.000037,0.000947,0.100000,0.000297
29350,6.560593,0.038894,0.973593,0.000035,0.000080,0.100000,0.000297
29400,6.524198,0.040720,0.973374,0.000038,0.000167,0.100000,0.000297
29450,6.681331,0.025675,0.972198,0.000052,0.000007,0.100000,0.000297
29500,6.554493,0.014867,0.971429,0.000060,0.000000,0.100000,0.000297
29550,6.183425,0.013791,0.971159,0.000059,0.000502,0.100000,0.000297
29600,6.022408,0.012604,0.970648,0.000062,0.000162,0.100000,0.000297
29650,6.034511,0.015941,0.970704,0.000061,0.000681,0.100000,0.000297
29700,6.175368,0.026481,0.970932,0.000056,0.000372,0.100000,0.000297
29750,6.413792,0.045166,0.971327,0.000051,0.000015,0.100000,0.000297
29800,6.636379,0.055253,0.971946,0.000045,0.000001,0.100000,0.000297
29850,6.659776,0.041062,0.971838,0.000044,0.000000,0.100000,0.000297
29900,6.444016,0.035334,0.971530,0.000047,0.001070,0.100000,0.000296
29950,6.350784,0.044959,0.971669,0.000048,0.001413,0.100000,0.000296
30000,6.599186,0.046027,0.972029,0.000049,0.004434,0.100000,0.000296
30050,6.455241,0.048939,0.971928,0.000059,0.002122,0.100000,0.000296
30100,5.905610,0.046596,0.971036,0.000067,0.011508,0.100000,0.000296
30150,5.982536,0.053317,0.971604,0.000059,0.001690,0.100000,0.000296
30200,6.059379,0.054236,0.973126,0.000049,0.000700,0.100000,0.000296
30250,5.969556,0.051726,0.973512,0.000046,0.001493,0.100000,0.000296
30300,6.235024,0.057479,0.973246,0.000047,0.002545,0.100000,0.000296
30350,6.284253,0.044163,0.972723,0.000046,0.000368,0.100000,0.000296
30400,6.040362,0.046349,0.973009,0.000042,0.000015,0.100000,0.000296
30450,5.837020,0.048789,0.973352,0.000038,0.000042,0.100000,0.000296
30500,5.827885,0.053006,0.973161,0.000048,0.000002,0.100000,0.000296
30550,6.227339,0.050766,0.972705,0.000056,0.000587,0.100000,0.000296
30600,6.382744,0.030199,0.971627,0.000061,0.003149,0.100000,0.000296
30650,6.531118,0.024416,0.971372,0.000062,0.000128,0.100000,0.000296
30700,6.789683,0.024741,0.971466,0.000059,0.000005,0.100000,0.000296
30750,6.715215,0.029520,0.971585,0.000055,0.000771,0.100000,0.000296
30800,6.637727,0.032772,0.972233,0.000047,0.000031,0.100000,0.000296
30850,6.660657,0.041728,0.973022,0.000042,0.000001,0.100000,0.000296
30900,6.818640,0.052131,0.973777,0.000037,0.000000,0.100000,0.000296
30950,6.697102,0.048781,0.973400,0.000037,0.001833,0.100000,0.000296
31000,6.691682,0.038117,0.972510,0.000041,0.000304,0.100000,0.000296
31050,6.816380,0.037349,0.972297,0.000042,0.000438,0.100000,0.000296
31100,6.859172,0.033433,0.971890,0.000051,0.000062,0.100000,0.000296
31150,6.723433,0.021190,0.971356,0.000061,0.000778,0.100000,0.000296
31200,6.540872,0.032867,0.972141,0.000055,0.000032,0.100000,0.000296
31250,6.690635,0.036279,0.972184,0.000055,0.000266,0.100000,0.000296
31300,6.620067,0.032544,0.971391,0.000060,0.002247,0.100000,0.000296
31350,6.323624,0.041746,0.972259,0.000052,0.000167,0.100000,0.000296
31400,6.255748,0.041476,0.972947,0.000045,0.000007,0.100000,0.000296
31450,6.518737,0.037239,0.972914,0.000045,0.000274,0.100000,0.000296
31500,6.652816,0.035320,0.972832,0.000043,0.000011,0.100000,0.000296
31550,6.474060,0.035906,0.972576,0.000043,0.000986,0.100000,0.000296
31600,6.257546,0.033457,0.972373,0.000042,0.001384,0.100000,0.000296
31650,6.174761,0.109469,0.973331,0.000042,0.000297,0.100000,0.000296
31700,6.170081,0.129232,0.974220,0.000040,0.000885,0.100000,0.000296
31750,6.181596,0.049893,0.972916,0.000050,0.000036,0.100000,0.000296
31800,6.457757,0.027974,0.971311,0.000064,0.000001,0.100000,0.000296
31850,6.471866,0.020072,0.970849,0.000064,0.000332,0.100000,0.000296
31900,6.195868,0.020659,0.971171,0.000058,0.000014,0.100000,0.000296
31950,6.083481,0.052064,0.972349,0.000051,0.000001,0.100000,0.000296
32000,6.020785,0.059308,0.972414,0.000050,0.000296,0.100000,0.000296
32050,6.322443,0.040987,0.972054,0.000050,0.004185,0.100000,0.000296
32100,6.790446,0.041078,0.972760,0.000044,0.000388,0.100000,0.000296
32150,6.850501,0.076770,0.973108,0.000042,0.000016,0.100000,0.000296
32200,6.729608,0.097151,0.973636,0.000039,0.000001,0.100000,0.000296
32250,6.577051,0.078033,0.973678,0.000038,0.000223,0.100000,0.000296
32300,6.556576,0.061433,0.972811,0.000043,0.000182,0.100000,0.000296
32350,6.618485,0.063738,0.973135,0.000040,0.000007,0.100000,0.000296
32400,6.379225,0.059703,0.972885,0.000051,0.000000,0.100000,0.000296
32450,6.141804,0.032563,0.971533,0.000067,0.000060,0.100000,0.000296
32500,6.481566,0.029262,0.972115,0.000059,0.006643,0.100000,0.000296
32550,6.494593,0.035528,0.972053,0.000056,0.002401,0.100000,0.000296
32600,6.160543,0.045834,0.972110,0.000052,0.000140,0.100000,0.000296
32650,6.093569,0.044743,0.972715,0.000045,0.000006,0.100000,0.000296
32700,6.128815,0.032847,0.972280,0.000046,0.000000,0.100000,0.000296
